tsne-1,tsne-2,tsne-3,label,image_name
5.9050746,0.7389431,-12.753168,8,image_6364.png
-24.650005,-4.3311887,1.1825863,1,image_6365.png
-15.637576,-0.6516299,-12.07492,1,image_6366.png
13.521032,-12.845478,10.211864,0,image_6367.png
-1.2027886,22.89058,-9.060827,9,image_6368.png
-2.3671591,-0.6364352,0.36203116,8,image_6369.png
9.263124,5.0408063,3.7399578,5,image_6370.png
-24.49882,-2.9832141,3.478478,1,image_6371.png
-21.389528,-0.055639744,2.24286,1,image_6372.png
24.684475,7.1681895,0.829478,6,image_6373.png
7.6516156,-0.47729847,-5.754102,5,image_6374.png
-13.074335,19.81483,-3.926068,7,image_6375.png
-0.072654895,22.240257,-6.001039,9,image_6376.png
-14.874151,-15.622145,12.909339,2,image_6377.png
-14.955304,6.0534396,-6.7405763,7,image_6378.png
-7.751595,23.537792,-0.28890496,9,image_6379.png
-18.530518,-1.3653865,-3.719138,1,image_6380.png
-13.2235565,19.879354,-2.561554,7,image_6381.png
-2.0942836,15.607917,-4.7997537,9,image_6382.png
-2.646091,25.264805,-3.4586585,9,image_6383.png
-22.846731,-5.083546,-10.090513,1,image_6384.png
7.5224833,2.4097197,11.025129,5,image_6385.png
-11.069135,-19.063763,11.887837,2,image_6386.png
21.666443,8.052405,0.7269949,6,image_6387.png
19.663063,7.7036047,10.119322,6,image_6388.png
7.041438,1.0027326,14.165617,5,image_6389.png
-4.816255,-7.169986,-1.5803227,8,image_6390.png
-14.875252,-16.546522,12.716259,2,image_6391.png
20.542963,2.3357713,5.3400493,6,image_6392.png
22.342113,7.453036,1.0599124,6,image_6393.png
21.843199,-17.973413,1.0164577,0,image_6394.png
-17.081707,-4.9652786,-4.6370754,1,image_6395.png
17.132183,5.7483363,-2.3859832,6,image_6396.png
-12.988113,19.706137,-2.576868,7,image_6397.png
-3.242566,-9.681174,-14.792275,3,image_6398.png
12.023877,-4.7723455,-1.9071801,5,image_6399.png
22.234407,-21.071886,2.4229443,0,image_6400.png
11.85554,-4.7753286,-2.053521,5,image_6401.png
23.357286,-0.46108955,7.392221,6,image_6402.png
-13.057734,19.687725,-2.5066605,7,image_6403.png
-3.8902228,-1.4029956,-11.344068,8,image_6404.png
3.3089497,-17.752417,-1.7991252,3,image_6405.png
27.2358,-14.207496,-0.65431726,0,image_6406.png
11.612787,-1.8610348,1.4745103,5,image_6407.png
-16.403406,-6.485037,-8.50151,1,image_6408.png
13.604779,-12.935069,10.254535,0,image_6409.png
1.8155782,-10.935451,-10.230339,3,image_6410.png
-23.470215,-4.5342116,-0.038480178,1,image_6411.png
8.790988,-0.71819293,0.85899365,5,image_6412.png
-21.882154,-9.698725,-0.19652446,1,image_6413.png
-1.3614404,-18.794756,8.391675,2,image_6414.png
3.3039663,-17.692827,-2.0391202,3,image_6415.png
-17.84079,-12.201123,-4.367612,3,image_6416.png
-2.056693,-4.2666063,-2.598393,8,image_6417.png
16.762953,3.8996775,-1.8424768,5,image_6418.png
-22.244476,-8.741493,-4.3392625,1,image_6419.png
9.650603,-6.285179,-17.9833,3,image_6420.png
21.98587,-15.209306,12.891765,0,image_6421.png
13.327523,-15.718812,-0.5509277,0,image_6422.png
-23.479729,-6.511446,6.2071843,1,image_6423.png
11.935565,22.270123,-5.9152603,4,image_6424.png
-1.2189415,-21.20424,12.359814,2,image_6425.png
7.997942,-4.9399176,-7.0726724,5,image_6426.png
7.1477385,-15.487527,-8.56583,3,image_6427.png
-14.922479,7.835842,-13.221939,3,image_6428.png
-2.0108378,16.884935,6.161763,4,image_6429.png
5.5327616,-8.681341,-20.241957,3,image_6430.png
5.6920457,-1.7875752,11.392784,5,image_6431.png
-17.62561,3.0201063,6.9105477,7,image_6432.png
25.640512,6.8900633,-5.941216,6,image_6433.png
6.466768,4.942356,5.8082314,5,image_6434.png
-18.145359,14.245788,-6.521898,7,image_6435.png
-18.241146,-6.385736,-14.013128,1,image_6436.png
-5.1709127,-1.6804092,-5.417767,8,image_6437.png
-0.7258551,19.76834,-9.655961,9,image_6438.png
-8.405814,17.844265,1.5788264,9,image_6439.png
3.3869379,-7.859318,-9.026156,3,image_6440.png
20.382444,-16.034643,12.3372345,0,image_6441.png
0.6637738,-18.528446,11.014772,2,image_6442.png
-23.02845,-2.318959,12.579215,1,image_6443.png
24.90274,-13.959999,-0.92118305,0,image_6444.png
-1.2901525,-16.479914,19.352272,2,image_6445.png
17.554813,-10.605673,-0.7627942,0,image_6446.png
2.903939,-19.754032,-5.917659,3,image_6447.png
22.72469,1.5250163,12.106061,4,image_6448.png
0.97613895,15.934817,11.036744,4,image_6449.png
11.740262,-8.508243,-11.343628,3,image_6450.png
3.3081217,0.32497045,15.704332,5,image_6451.png
23.476055,8.589574,-4.403998,6,image_6452.png
26.558502,-0.3977672,4.6922026,6,image_6453.png
5.4389367,21.479847,0.114462845,4,image_6454.png
-15.587611,9.017807,4.154881,7,image_6455.png
19.337622,9.708573,1.7086478,6,image_6456.png
-3.7730894,-3.7301147,6.185933,8,image_6457.png
-18.626556,-7.204842,-15.674412,1,image_6458.png
-11.170137,14.050903,1.958978,9,image_6459.png
-1.5058961,16.593046,-8.157927,9,image_6460.png
17.94527,-16.67323,15.235371,0,image_6461.png
8.629433,17.755692,1.193407,4,image_6462.png
-24.1029,-3.5176284,13.061141,1,image_6463.png
16.292385,4.9492702,9.414561,6,image_6464.png
-2.0384612,-20.398994,17.304087,2,image_6465.png
18.165838,-18.20374,7.2993536,2,image_6466.png
3.6907418,-17.447989,-17.949175,3,image_6467.png
25.334164,-18.852581,-0.9410711,0,image_6468.png
1.2707198,17.510729,11.549387,4,image_6469.png
-4.7775445,3.125069,-11.584122,8,image_6470.png
3.3840163,0.29901043,15.684378,5,image_6471.png
7.316152,5.0471354,4.2707973,5,image_6472.png
23.277601,0.2118701,8.786101,6,image_6473.png
8.061845,-7.1591506,9.542925,6,image_6474.png
-18.349413,14.024241,-5.151577,7,image_6475.png
-15.764652,15.952476,-12.3299465,7,image_6476.png
-5.469065,-4.581115,1.4365273,8,image_6477.png
-11.097704,-1.1196835,6.07756,2,image_6478.png
-6.5040445,14.541114,1.2278126,9,image_6479.png
-10.654886,-15.512174,3.8854704,2,image_6480.png
-15.729837,14.979978,-0.07631542,7,image_6481.png
24.371664,3.1853428,-1.0774803,6,image_6482.png
-4.479532,12.485155,6.2810016,4,image_6483.png
8.292446,16.609924,-3.493757,4,image_6484.png
-17.996552,14.651571,-5.480497,7,image_6485.png
16.199419,2.242441,0.60971075,6,image_6486.png
-14.29658,10.488264,-5.242837,7,image_6487.png
-16.029335,-2.790526,-10.759816,1,image_6488.png
-3.4927258,-20.144566,-6.575639,3,image_6489.png
-2.0022662,14.11691,4.8645744,4,image_6490.png
-7.7958903,17.364815,1.7004402,9,image_6491.png
-8.1414175,-19.091492,3.758989,2,image_6492.png
-10.114614,-3.629254,-2.3089283,8,image_6493.png
-7.9489536,-16.44418,4.551746,2,image_6494.png
-7.2815485,-5.5097165,2.1279821,8,image_6495.png
28.315603,-13.290997,6.568792,0,image_6496.png
-3.3738172,-19.446167,-5.85954,3,image_6497.png
-17.64765,1.8990241,1.8257964,8,image_6498.png
-19.925611,-6.6317744,0.2676922,1,image_6499.png
-0.22435445,-11.886429,-6.572916,3,image_6500.png
1.6002281,1.7207874,15.700144,5,image_6501.png
19.050808,-13.803248,-0.5197344,0,image_6502.png
-5.8924108,0.5871092,0.7446724,8,image_6503.png
7.5895495,-8.337796,-10.357873,5,image_6504.png
-0.9716577,-20.237066,15.016579,2,image_6505.png
-7.65214,1.431671,-3.8775814,8,image_6506.png
-19.230444,16.652435,-9.112826,7,image_6507.png
-1.6136976,-0.5281684,-6.6056004,8,image_6508.png
18.922134,-2.3194726,-0.3024913,6,image_6509.png
-16.046892,10.838335,-0.6862311,7,image_6510.png
-22.462505,-6.818452,-4.3186846,1,image_6511.png
-1.2774117,-6.749801,-6.4237957,8,image_6512.png
10.279143,-5.3021135,0.17171142,5,image_6513.png
5.8211784,20.510836,-10.771439,9,image_6514.png
-10.932607,-18.379711,11.292407,2,image_6515.png
-2.0091052,-10.457021,-10.262477,3,image_6516.png
25.756174,7.994294,-2.2136273,6,image_6517.png
8.947875,21.557611,-12.208392,9,image_6518.png
6.612161,16.777004,4.085386,4,image_6519.png
-3.3965707,25.83997,-5.2790575,9,image_6520.png
-22.738037,-2.7455857,1.1599454,1,image_6521.png
3.5904138,-19.87073,-4.9086547,3,image_6522.png
-6.5316625,1.2307026,-2.4553437,8,image_6523.png
5.9850373,-2.6737328,-11.451416,5,image_6524.png
-18.759552,13.706729,-5.1487017,7,image_6525.png
22.33142,11.304942,-8.361266,6,image_6526.png
6.6699557,-1.1163102,6.331347,5,image_6527.png
-14.408988,13.751311,-6.5481105,7,image_6528.png
5.534261,-1.257934,10.515468,5,image_6529.png
-18.664627,-6.3405814,-4.2327538,1,image_6530.png
-23.80151,-4.2161875,5.058585,1,image_6531.png
5.2308106,11.874049,-1.9394522,4,image_6532.png
-7.0535665,-6.5540123,2.3130655,8,image_6533.png
-8.114251,-0.20057552,-7.5663557,8,image_6534.png
-11.702151,16.67419,1.0843822,9,image_6535.png
9.603761,21.241495,-5.658991,4,image_6536.png
-21.282362,-3.2007985,0.88393176,1,image_6537.png
20.927717,-18.44156,4.0862837,0,image_6538.png
2.9540873,-13.421919,-8.035736,3,image_6539.png
-11.383257,-23.785347,4.919056,2,image_6540.png
19.566631,6.478369,1.0036323,6,image_6541.png
-7.4132533,16.337503,0.22116798,9,image_6542.png
4.615226,-13.407296,-7.3423243,3,image_6543.png
-4.654439,-3.2768173,-7.0718584,8,image_6544.png
1.2823764,-11.119656,-12.800153,3,image_6545.png
-2.049453,12.767142,14.029581,4,image_6546.png
-1.2053357,-18.244926,17.31621,2,image_6547.png
18.90228,1.2997957,4.923394,6,image_6548.png
-1.6967592,-20.602594,12.593346,2,image_6549.png
-19.64944,14.05506,-5.068154,7,image_6550.png
21.685663,4.694858,-0.3419897,6,image_6551.png
7.094733,24.069702,-5.4557314,4,image_6552.png
20.570812,4.5596213,8.057976,6,image_6553.png
-19.216612,-1.5842147,7.3441286,1,image_6554.png
6.0466,-3.514482,9.776961,5,image_6555.png
2.7619402,13.005277,-8.377978,4,image_6556.png
4.7785163,-1.177143,9.992269,5,image_6557.png
-14.149142,-1.3681998,-15.325277,1,image_6558.png
2.053146,-20.755325,-9.103292,3,image_6559.png
7.72844,20.802212,-7.28938,4,image_6560.png
7.2082157,-15.856234,-10.522588,3,image_6561.png
19.856195,3.3944507,6.445913,6,image_6562.png
-9.881612,-3.4367566,-2.209119,8,image_6563.png
5.79906,20.849829,-10.525365,9,image_6564.png
-20.895523,-3.6624112,0.7430669,1,image_6565.png
-16.322666,13.416005,-5.7146397,7,image_6566.png
21.001637,4.3804855,6.7282605,6,image_6567.png
-17.86404,-2.616967,2.5998816,1,image_6568.png
5.3869457,-1.3463378,10.859154,5,image_6569.png
-16.629322,-2.7978613,-13.762494,1,image_6570.png
21.405676,4.0344224,7.5307646,6,image_6571.png
19.953587,0.93271565,2.9037523,6,image_6572.png
-5.5427313,-6.0521126,1.7429265,8,image_6573.png
26.131046,6.5187116,-5.8699613,6,image_6574.png
-16.405993,-6.3337016,-8.280898,1,image_6575.png
9.046532,-5.948192,-18.941362,3,image_6576.png
-4.4690228,20.476091,-3.0347142,9,image_6577.png
17.282967,5.679382,-3.7795022,6,image_6578.png
-17.550812,13.157611,-6.5792804,7,image_6579.png
5.615773,1.2165459,-12.197138,8,image_6580.png
23.269648,5.9259815,2.3488019,6,image_6581.png
21.838976,1.783398,-6.258174,8,image_6582.png
-9.807608,-3.3515549,-2.1575017,8,image_6583.png
7.838314,-5.0543885,-12.473473,3,image_6584.png
-0.6283539,-14.491359,-15.006645,3,image_6585.png
-15.556517,-3.8233283,-18.534628,1,image_6586.png
-18.194448,14.244149,-5.480097,7,image_6587.png
7.378852,17.273624,-8.993528,9,image_6588.png
-6.897525,15.177627,1.224608,9,image_6589.png
-13.266924,13.607256,-10.341603,7,image_6590.png
10.398579,-12.82298,9.127632,0,image_6591.png
3.5316825,-12.223155,-9.782783,3,image_6592.png
16.612104,-15.379087,9.523459,0,image_6593.png
-0.640528,-15.635949,-15.697492,3,image_6594.png
1.6661679,-18.356833,-8.000139,3,image_6595.png
8.581086,20.71098,1.6161447,4,image_6596.png
-16.699526,10.617761,-2.0960748,7,image_6597.png
12.5366745,22.293377,-5.4126487,4,image_6598.png
-8.295874,17.73499,1.7078129,9,image_6599.png
-3.0156286,12.770138,-4.0842643,7,image_6600.png
2.7230458,-7.295632,0.7184412,3,image_6601.png
18.612423,6.1550307,2.9910493,6,image_6602.png
18.247013,-15.226469,8.483917,0,image_6603.png
27.857092,-11.458816,-1.8855503,8,image_6604.png
-2.0105288,-20.481016,17.276318,2,image_6605.png
-5.997489,-8.706644,-3.4037683,8,image_6606.png
18.302166,-14.7415695,10.72252,0,image_6607.png
5.251876,11.321197,-1.8136675,4,image_6608.png
-21.520208,-6.3104167,-6.9387026,1,image_6609.png
13.61262,-0.75996614,-9.7352915,5,image_6610.png
16.234688,-15.118562,5.9669175,0,image_6611.png
4.3510537,-15.263374,-16.470716,3,image_6612.png
-20.228848,-6.3471913,-0.14710592,1,image_6613.png
22.168695,-17.813053,-0.3313145,0,image_6614.png
21.76201,-18.609045,11.584099,0,image_6615.png
-12.616188,13.275806,-11.541423,7,image_6616.png
-19.004154,-5.3946404,-2.1365678,1,image_6617.png
-4.116371,0.20317486,5.287095,8,image_6618.png
18.317644,-15.157096,8.134312,0,image_6619.png
-5.234324,-2.8460424,-2.5511806,8,image_6620.png
-2.5773776,16.317854,7.1638293,4,image_6621.png
-4.7068977,-4.6653376,-6.877707,8,image_6622.png
-17.217596,9.692521,-2.415796,7,image_6623.png
0.29886287,-17.622921,12.375865,2,image_6624.png
-7.7660203,17.04281,1.6316506,9,image_6625.png
-0.96284384,-17.37521,9.108742,2,image_6626.png
-2.9056494,-18.862804,16.7701,2,image_6627.png
-9.712414,-21.448515,6.902403,2,image_6628.png
12.828189,-16.325521,9.04381,0,image_6629.png
11.725812,-12.533379,4.138258,0,image_6630.png
25.206707,5.1772833,4.6546845,6,image_6631.png
0.32109746,-9.19528,-11.219417,3,image_6632.png
-12.881662,-9.202264,11.589447,2,image_6633.png
-8.745663,16.489248,-1.6864783,9,image_6634.png
26.0504,4.3256617,6.4209356,6,image_6635.png
-13.839629,-9.6571045,-14.9447365,5,image_6636.png
-8.188265,-19.416702,12.597754,2,image_6637.png
24.03011,3.2716227,-1.385308,6,image_6638.png
-9.258709,-20.856205,13.385387,2,image_6639.png
-20.88891,-4.2502475,-14.150932,1,image_6640.png
-7.387537,19.797434,4.8712316,9,image_6641.png
-6.898528,-21.082933,8.116339,2,image_6642.png
-11.123928,15.129352,10.433157,9,image_6643.png
7.399778,-6.803946,-5.087339,5,image_6644.png
15.886846,-13.076604,-1.3943199,0,image_6645.png
7.272126,-4.705021,-7.772835,5,image_6646.png
-15.890501,-3.3773763,-8.733729,1,image_6647.png
18.030329,-14.089746,-2.0201514,0,image_6648.png
-4.969922,-20.343418,13.027933,2,image_6649.png
-15.745319,6.695816,-6.815712,7,image_6650.png
-0.14558558,-9.93606,-11.716905,3,image_6651.png
0.51173365,10.7745285,-8.270674,4,image_6652.png
3.3620071,12.300612,-3.5546863,4,image_6653.png
-17.60859,-6.4300437,-17.502747,1,image_6654.png
5.1615734,-1.3237176,6.234102,5,image_6655.png
9.7805805,19.808828,-0.75114185,4,image_6656.png
21.14573,5.744146,4.0163774,6,image_6657.png
-4.002092,12.265203,-12.276766,3,image_6658.png
-4.650478,-3.2292178,-7.285576,8,image_6659.png
6.6676908,-6.8834863,-10.874996,5,image_6660.png
-3.2293918,12.866961,-2.5717773,9,image_6661.png
0.27618742,-10.955465,-13.819079,3,image_6662.png
9.920099,-14.522702,5.5078278,0,image_6663.png
7.848127,-6.536543,-10.609428,5,image_6664.png
-16.284767,-3.052331,-12.677664,1,image_6665.png
