tsne-1,tsne-2,tsne-3,label,image_name
-17.125507,21.946547,-9.678868,7,image_2118.png
-6.0107102,17.97095,4.1751018,9,image_2119.png
5.6179013,-0.44267985,1.3833566,5,image_2120.png
15.689575,-20.39378,6.058463,0,image_2121.png
-20.143036,-4.0622096,-2.3016984,1,image_2122.png
-17.70086,-6.6194744,2.5596132,1,image_2123.png
-3.4370434,-3.0018208,-9.965125,8,image_2124.png
-21.821255,10.626182,-2.3327692,2,image_2125.png
23.267456,11.70708,-9.003377,6,image_2126.png
-3.7939126,-6.7619467,-18.109713,3,image_2127.png
1.640184,-7.4345775,-15.862093,3,image_2128.png
4.848438,17.56342,11.94975,4,image_2129.png
1.6652935,-7.6444654,-13.685818,3,image_2130.png
10.555555,-2.9048011,0.16096552,5,image_2131.png
-16.846664,-13.834061,-4.6217484,3,image_2132.png
-19.260983,16.600285,-9.360659,7,image_2133.png
-19.01716,-0.26775935,-10.409049,1,image_2134.png
1.6496471,-3.813179,3.309158,8,image_2135.png
-16.334639,-3.4826422,-8.889876,1,image_2136.png
-7.064805,23.25821,0.97249836,9,image_2137.png
18.392096,5.7475495,4.0281835,6,image_2138.png
-2.1766498,2.8574371,-5.759467,8,image_2139.png
-11.755564,15.980933,0.72873914,9,image_2140.png
-5.612496,13.821233,-3.9000046,9,image_2141.png
-16.045094,10.723029,0.9681578,7,image_2142.png
12.48633,-6.7009535,-8.1703005,5,image_2143.png
12.021954,-18.034115,5.484021,0,image_2144.png
-13.955473,13.067032,-10.4397955,7,image_2145.png
6.347249,-14.829945,-15.762523,3,image_2146.png
23.619364,-13.936632,4.2459545,0,image_2147.png
21.060253,10.751807,-4.1429887,6,image_2148.png
4.85395,-14.987856,-9.672181,3,image_2149.png
-4.0458674,4.7932186,-1.7268721,8,image_2150.png
-17.979044,-5.9839745,-7.4740305,1,image_2151.png
23.63334,2.7602375,-4.5741105,6,image_2152.png
24.936033,4.0492344,-0.9125909,6,image_2153.png
-18.931736,-4.1755977,-10.367006,1,image_2154.png
-2.685185,2.1198752,-5.2316294,8,image_2155.png
20.046474,-1.9463209,-2.2741244,6,image_2156.png
2.809448,14.908576,0.07189518,4,image_2157.png
20.087553,8.156177,-5.341676,6,image_2158.png
-21.98046,-6.8395696,-5.254062,1,image_2159.png
18.167795,-16.86318,9.015076,0,image_2160.png
-16.52051,17.20096,-1.9551709,7,image_2161.png
-13.15662,-2.2869241,-13.540971,1,image_2162.png
24.752789,2.1049647,2.6131825,6,image_2163.png
11.162712,16.252804,3.0683193,4,image_2164.png
7.4161353,-1.3787161,4.3026996,5,image_2165.png
-24.1851,-2.72814,3.3834462,1,image_2166.png
25.126295,5.0601387,-2.0804071,6,image_2167.png
-11.228803,7.782687,-3.290743,7,image_2168.png
1.7795863,15.465747,9.54454,4,image_2169.png
6.8766494,-0.25052565,-13.633848,8,image_2170.png
1.0316054,-16.83007,11.963693,2,image_2171.png
8.659317,-8.091899,-8.0355425,5,image_2172.png
-17.906965,14.135922,-6.9922414,7,image_2173.png
-2.983665,-13.9982,-7.129769,3,image_2174.png
-1.3844541,-5.155518,2.1728244,8,image_2175.png
7.371278,17.932505,-5.234842,4,image_2176.png
-18.606567,-2.7895,-2.152994,1,image_2177.png
21.186522,9.041702,-3.493712,6,image_2178.png
1.9801204,-9.925944,-6.8631,3,image_2179.png
-0.7092371,-18.665573,-12.002692,3,image_2180.png
4.5010004,18.47461,1.9000864,4,image_2181.png
10.773927,1.4085228,-7.823946,5,image_2182.png
3.0769641,-9.670896,-6.8330646,3,image_2183.png
1.2123945,-5.217845,-10.560813,2,image_2184.png
3.4272692,14.384433,3.0790825,4,image_2185.png
9.169794,-2.6317961,-6.859651,5,image_2186.png
-14.916766,11.707952,-6.956526,7,image_2187.png
-20.958334,-4.2667017,-14.47666,1,image_2188.png
-0.54381144,-16.858356,11.477221,2,image_2189.png
6.0071163,18.670147,-1.7005273,4,image_2190.png
18.17234,-21.775944,3.0333326,0,image_2191.png
9.082571,-11.053194,4.8890314,0,image_2192.png
9.874391,-0.7843507,-1.0781823,5,image_2193.png
-4.8726163,6.0278587,-3.9862049,8,image_2194.png
24.82426,-14.515747,1.1152341,0,image_2195.png
22.760777,5.0749555,-3.1022105,6,image_2196.png
-18.644997,-4.580884,-8.536202,1,image_2197.png
-18.141857,-0.77983177,-8.317335,1,image_2198.png
-1.1376061,20.000694,-2.6855361,9,image_2199.png
8.205355,-13.26664,-16.404947,3,image_2200.png
-9.387827,-13.955907,8.735403,2,image_2201.png
-10.991685,-7.595322,-18.289658,1,image_2202.png
7.6415157,-13.278036,-9.848084,3,image_2203.png
9.472386,21.077835,-3.3722231,4,image_2204.png
-3.4882548,-13.4368515,10.415024,2,image_2205.png
-1.8362684,12.631138,0.53839177,4,image_2206.png
6.2845116,-12.47809,-18.073006,3,image_2207.png
-14.38122,-5.6488047,-4.6321907,4,image_2208.png
9.860621,-4.6410584,-6.217479,5,image_2209.png
5.3781233,2.996171,-6.8719606,8,image_2210.png
9.792781,-4.6556697,-6.2343583,5,image_2211.png
17.807213,0.0678024,0.5109319,6,image_2212.png
-15.35161,18.764343,-10.368745,7,image_2213.png
26.362225,4.6152067,1.1123995,6,image_2214.png
-4.808858,1.9084924,-4.6699047,8,image_2215.png
-4.841596,17.896526,-3.952225,9,image_2216.png
-1.0544612,14.643065,3.759565,4,image_2217.png
12.97159,-15.357716,-0.44397515,0,image_2218.png
-2.4853022,17.403927,0.20835352,9,image_2219.png
14.392046,7.9537783,3.204428,4,image_2220.png
-2.0457444,17.888062,-2.817219,9,image_2221.png
1.3950995,16.932867,1.0071018,4,image_2222.png
-13.624733,11.585805,-9.540329,7,image_2223.png
1.3579454,12.456846,5.5366025,4,image_2224.png
-17.72118,-5.581018,-15.110817,1,image_2225.png
18.375963,5.8945985,4.16235,6,image_2226.png
-18.51219,-4.0520225,-8.69887,1,image_2227.png
5.027341,-10.15646,-15.342063,3,image_2228.png
-17.879879,14.477765,-7.2735662,7,image_2229.png
3.1277294,-13.8525715,-17.877941,3,image_2230.png
-0.13435061,6.076179,-3.0008497,8,image_2231.png
-0.1369215,-12.045872,-8.119353,3,image_2232.png
5.758633,-18.618996,-9.314515,3,image_2233.png
-10.853576,-10.155849,13.380857,2,image_2234.png
4.803424,13.216276,1.4084265,4,image_2235.png
13.147474,17.883068,-4.2993064,4,image_2236.png
-1.6640062,3.096126,-6.81689,8,image_2237.png
-18.959814,14.422289,5.4056907,7,image_2238.png
24.974958,3.7646697,-3.6493037,6,image_2239.png
3.986339,20.977222,-0.69593024,4,image_2240.png
4.4551005,-13.330187,-14.022746,3,image_2241.png
24.004541,9.820181,0.5199073,6,image_2242.png
-1.4138073,2.8344204,-7.4361606,8,image_2243.png
-14.007931,15.659936,-14.736087,7,image_2244.png
13.75468,-19.545904,1.8604684,0,image_2245.png
-15.335349,12.128142,-11.280595,7,image_2246.png
-6.531129,21.12744,8.11875,9,image_2247.png
10.786217,-6.1725135,-10.656241,5,image_2248.png
23.433262,-0.5066575,7.401367,6,image_2249.png
13.347322,6.1719737,2.6841438,5,image_2250.png
0.6115856,-17.62335,12.81009,2,image_2251.png
-4.790893,-6.706986,-14.156927,3,image_2252.png
24.541681,-15.164747,1.0621034,0,image_2253.png
0.4007807,16.085676,-1.2750561,4,image_2254.png
-16.394554,-3.8765807,-14.691407,1,image_2255.png
5.5077124,22.622707,2.9218142,4,image_2256.png
24.80719,-14.74154,0.62372404,0,image_2257.png
12.624695,-8.504217,-7.939286,5,image_2258.png
18.976545,6.049852,-6.129673,6,image_2259.png
-14.419972,-0.8759641,-16.528109,1,image_2260.png
-7.107386,-13.477626,8.480015,2,image_2261.png
17.090832,6.192952,-1.2584053,6,image_2262.png
0.87417984,-14.030234,-14.502202,3,image_2263.png
9.325698,21.86525,-3.2066436,4,image_2264.png
-2.5941517,1.3328227,-4.452186,8,image_2265.png
8.152866,0.39264724,2.1522417,5,image_2266.png
-7.651394,21.392426,-2.857948,9,image_2267.png
11.334592,1.6483318,1.5781138,5,image_2268.png
15.720095,-18.631317,1.2688342,0,image_2269.png
-7.844244,-13.151274,8.404366,2,image_2270.png
-18.340374,16.560976,-7.0814853,7,image_2271.png
7.8456893,-8.418333,-2.061304,5,image_2272.png
-4.01655,-14.277177,12.354341,2,image_2273.png
2.1773367,19.494072,-10.164168,9,image_2274.png
0.6702768,-14.304351,-14.501037,3,image_2275.png
-0.5503039,14.833889,-0.59400403,4,image_2276.png
0.1407961,15.088826,4.007818,4,image_2277.png
11.856949,-10.798046,0.65162134,0,image_2278.png
11.962285,-0.8274987,2.7809646,5,image_2279.png
-2.671673,-12.517462,7.166662,2,image_2280.png
9.268516,1.5462741,-3.4770632,5,image_2281.png
9.881697,-4.19974,-9.210799,5,image_2282.png
-4.392151,-13.118032,10.912397,2,image_2283.png
7.950591,20.32016,-8.308975,9,image_2284.png
-1.1173984,2.4953258,-8.1408,8,image_2285.png
-0.5291599,-13.468462,-7.3828716,3,image_2286.png
7.5571456,-2.0251067,-9.632834,5,image_2287.png
-1.9777842,-12.747394,19.78894,2,image_2288.png
5.9052095,13.630018,1.0514352,4,image_2289.png
5.2284813,20.62383,9.001463,4,image_2290.png
23.141241,6.107376,-2.7471595,6,image_2291.png
-14.918149,20.584478,-16.05432,7,image_2292.png
21.563362,4.6798997,-0.29040283,6,image_2293.png
-0.7198884,13.810042,1.360261,4,image_2294.png
22.964334,6.6333113,-2.5450845,6,image_2295.png
17.53577,6.3176036,0.69024724,6,image_2296.png
-15.009366,11.880182,-6.534231,7,image_2297.png
22.33477,-13.979029,1.3568842,0,image_2298.png
-1.6390808,19.457418,-2.7342522,9,image_2299.png
19.500694,5.654945,-1.326936,6,image_2300.png
-18.573294,-3.5425844,-3.1138592,1,image_2301.png
3.1514485,-2.396108,-12.099242,8,image_2302.png
-0.21729785,-2.9541633,-7.7861624,8,image_2303.png
9.362085,3.2311175,-9.348245,5,image_2304.png
-3.5328627,-13.303731,10.419233,2,image_2305.png
-15.632967,-2.9810998,-18.70094,1,image_2306.png
-16.135347,-2.7648914,-14.669182,1,image_2307.png
6.166095,5.1201596,8.081356,5,image_2308.png
-3.5816202,-13.511333,10.338966,2,image_2309.png
17.856585,-13.373076,-2.3823578,0,image_2310.png
20.99841,4.197136,-3.3533936,6,image_2311.png
7.936407,20.422974,-9.382494,9,image_2312.png
8.651979,-2.5572608,-0.77159965,5,image_2313.png
-1.4496621,-15.965717,19.570097,2,image_2314.png
1.7587469,-9.997912,-6.807947,3,image_2315.png
-14.078702,-1.996667,-21.231419,1,image_2316.png
3.8434064,17.745241,3.329973,4,image_2317.png
-19.17343,-3.7357168,-16.810322,1,image_2318.png
-13.975489,12.833953,-10.229764,7,image_2319.png
12.622503,-4.015476,1.2534697,6,image_2320.png
-2.2628312,20.631393,-1.7939484,9,image_2321.png
-9.173864,-11.31685,10.956902,2,image_2322.png
3.453655,14.403648,3.0584931,4,image_2323.png
20.800293,-11.633965,-4.632974,6,image_2324.png
21.957891,-21.274035,2.4574907,0,image_2325.png
-15.149918,-7.574514,-11.63209,1,image_2326.png
16.05909,-12.416264,2.6946087,0,image_2327.png
8.647723,-8.014447,-7.8297787,5,image_2328.png
12.500808,-6.6251698,-8.036512,5,image_2329.png
7.1305003,-0.12632173,2.160248,5,image_2330.png
-6.538728,18.046425,-1.6957352,9,image_2331.png
-7.093101,-20.901848,6.963804,2,image_2332.png
18.85122,-16.217228,7.6628447,0,image_2333.png
-1.0335565,9.789334,-4.6447096,4,image_2334.png
-22.200176,-5.2536945,6.697025,1,image_2335.png
-13.419711,-0.49105886,-13.025583,1,image_2336.png
-0.24187616,-15.147063,18.11856,2,image_2337.png
2.9789279,24.861698,-8.21804,4,image_2338.png
-4.7161098,-21.242466,-8.691967,3,image_2339.png
21.4921,-16.621136,-1.9669397,0,image_2340.png
-1.3433192,17.595026,12.230999,4,image_2341.png
-10.069986,2.4191742,5.165692,2,image_2342.png
2.283114,-0.5361609,12.565811,5,image_2343.png
-11.794759,17.071747,-10.867847,7,image_2344.png
27.193253,4.6752024,5.723471,6,image_2345.png
-9.375179,-18.422508,11.089787,2,image_2346.png
-18.294493,13.504407,8.105295,7,image_2347.png
-15.302667,9.974231,-0.71830285,7,image_2348.png
-2.851068,-3.9299846,9.568161,8,image_2349.png
10.8262415,-11.530283,-13.076463,3,image_2350.png
-11.14986,14.795162,8.929221,9,image_2351.png
19.67447,16.587341,-11.249965,0,image_2352.png
23.8058,-19.282343,10.351256,0,image_2353.png
-0.85114163,-17.743284,9.094994,2,image_2354.png
-23.446634,-4.8610353,12.774899,1,image_2355.png
-23.238407,-2.860598,-6.4508243,1,image_2356.png
1.3407931,-14.853322,17.559353,2,image_2357.png
-5.15069,-2.1312737,5.4965715,8,image_2358.png
-4.7450323,-21.337765,-9.038207,3,image_2359.png
11.187605,19.56528,-5.6357036,4,image_2360.png
-1.5860846,17.476728,13.273113,4,image_2361.png
-15.010768,-5.496069,-15.599786,1,image_2362.png
2.6813188,-0.002132237,12.459074,5,image_2363.png
4.567404,16.359741,-7.528465,9,image_2364.png
25.561836,4.343006,9.113023,6,image_2365.png
-13.663795,-0.27804577,-16.245028,1,image_2366.png
-20.5773,12.371124,8.924326,7,image_2367.png
6.377848,-7.2942786,-6.9199924,5,image_2368.png
-2.751223,-3.850064,9.818446,8,image_2369.png
-4.431187,20.641327,0.6368086,9,image_2370.png
-13.347619,12.52076,10.183622,9,image_2371.png
18.958992,1.3055382,8.43806,6,image_2372.png
22.349833,-19.155285,10.382055,0,image_2373.png
-21.772856,-7.851637,-4.7677064,1,image_2374.png
-23.751015,-3.4090126,13.203744,1,image_2375.png
-12.600839,6.0455904,-12.396423,7,image_2376.png
-1.6234133,-15.403098,20.460228,2,image_2377.png
1.0706475,-0.18004927,-5.5178833,8,image_2378.png
-0.7113715,-4.4292107,10.69792,3,image_2379.png
-20.027393,18.3419,-7.9593773,7,image_2380.png
-22.245485,12.071187,8.598413,7,image_2381.png
-5.613725,-7.072866,5.7773066,8,image_2382.png
-2.8555317,-4.0043626,9.405269,8,image_2383.png
-7.8795543,-4.2440042,-3.9402387,8,image_2384.png
-14.525686,14.125697,11.169915,9,image_2385.png
-16.57379,16.06486,-10.833499,7,image_2386.png
23.601389,7.4358525,7.1297817,6,image_2387.png
-9.701992,-6.7553806,-0.5058976,8,image_2388.png
-4.3730774,-18.564587,13.685946,2,image_2389.png
6.879965,22.999947,-6.5452127,4,image_2390.png
-17.246912,12.529301,4.3597403,7,image_2391.png
-3.153214,14.371579,5.9986024,4,image_2392.png
-19.45365,-5.9091187,5.737773,1,image_2393.png
1.6494856,-4.2713337,-7.303641,8,image_2394.png
8.104214,-6.584245,-0.3057922,5,image_2395.png
26.484135,-11.3005,1.4408746,0,image_2396.png
26.456345,9.529641,2.46602,6,image_2397.png
-1.3683636,17.194242,-5.525647,9,image_2398.png
-2.9777331,-17.787931,17.27345,2,image_2399.png
-2.3497517,-0.8191975,-7.5772176,8,image_2400.png
2.9057121,0.32848248,11.87721,5,image_2401.png
-12.788221,2.6312873,6.2546053,2,image_2402.png
21.543667,-18.322989,12.279438,0,image_2403.png
17.071323,-17.546095,4.4011755,0,image_2404.png
3.3836854,0.24492928,11.839769,5,image_2405.png
10.334394,11.691154,0.18757188,4,image_2406.png
-2.2346544,17.717932,12.965612,4,image_2407.png
3.4393818,-17.59996,-1.9400592,3,image_2408.png
-1.6575534,-17.021519,18.039307,2,image_2409.png
-12.968566,-20.387428,11.377043,1,image_2410.png
18.301432,-16.065865,9.119383,0,image_2411.png
10.454172,-10.542173,-11.464495,5,image_2412.png
-4.3902783,-4.4584694,6.3474445,8,image_2413.png
7.0424547,-2.3703036,-12.594423,5,image_2414.png
-22.77035,-3.9717288,12.264633,1,image_2415.png
6.3608036,18.650705,6.8151608,4,image_2416.png
-20.523117,12.370052,9.0553875,7,image_2417.png
-8.976912,-19.559803,12.046026,2,image_2418.png
-22.679445,-2.5265634,14.330669,1,image_2419.png
8.55935,24.606321,-2.5783827,4,image_2420.png
-2.6319916,-3.9846463,9.706926,8,image_2421.png
20.88224,1.3165371,8.112416,6,image_2422.png
-1.7864414,-3.6717665,11.39977,3,image_2423.png
11.179502,18.964603,-3.1142619,4,image_2424.png
-3.5491376,-2.1126082,11.568855,8,image_2425.png
-18.344067,7.769494,11.56439,1,image_2426.png
-17.176443,11.266429,7.4238358,7,image_2427.png
4.9729896,1.4896114,-1.8999515,5,image_2428.png
-22.048548,-6.591561,6.874336,1,image_2429.png
3.5157714,-11.349233,-14.729574,3,image_2430.png
-17.306173,13.833532,5.3522115,7,image_2431.png
-11.116134,-3.9343219,-20.040478,1,image_2432.png
-17.831457,13.948531,5.649568,7,image_2433.png
-5.6801476,14.35778,-4.5497346,9,image_2434.png
13.68838,-13.01726,10.658301,0,image_2435.png
10.721057,-14.438003,1.1984346,0,image_2436.png
-18.974216,-6.695877,8.977053,1,image_2437.png
-3.1790347,12.906299,-2.8169513,9,image_2438.png
-1.2788281,14.107809,11.346349,4,image_2439.png
13.381103,-18.721973,9.835839,0,image_2440.png
-2.747306,16.744495,12.370598,4,image_2441.png
-4.364341,-1.0256269,-12.752654,8,image_2442.png
-2.4794347,17.436962,12.578825,4,image_2443.png
-18.710768,-5.8437424,-9.230068,8,image_2444.png
4.500474,-2.518155,10.009656,5,image_2445.png
-13.923423,0.94568074,-14.372255,1,image_2446.png
-17.311964,11.43427,7.4301095,7,image_2447.png
-20.366007,-5.847266,-8.932536,1,image_2448.png
-2.5687847,13.145934,14.080757,4,image_2449.png
25.809654,11.86573,2.7228947,2,image_2450.png
-1.9757322,17.485285,12.103087,4,image_2451.png
5.7685957,17.211607,0.3536025,4,image_2452.png
-9.6771,19.97508,8.293762,9,image_2453.png
1.1837339,-15.734124,8.448088,2,image_2454.png
-20.373463,12.327653,8.371112,7,image_2455.png
-4.5312433,-14.462334,-9.875379,3,image_2456.png
-2.7759504,-16.053705,20.476055,2,image_2457.png
3.4132974,18.748028,-0.8155084,4,image_2458.png
24.946354,6.064487,8.183676,6,image_2459.png
-5.6152134,22.91934,-3.2280862,9,image_2460.png
1.7819617,1.1162314,12.75572,5,image_2461.png
-18.999863,-3.4496937,0.984846,1,image_2462.png
0.2426916,-19.116365,-6.2194815,3,image_2463.png
-1.794813,-20.809029,12.9108305,2,image_2464.png
-13.18885,14.112591,9.99304,9,image_2465.png
3.0006948,25.492346,-8.741234,4,image_2466.png
-1.0647234,15.596782,9.8801365,4,image_2467.png
-0.52590567,-6.5511465,-14.7278185,3,image_2468.png
-4.32189,-21.147802,-8.049494,3,image_2469.png
17.650663,5.839786,-1.8806973,6,image_2470.png
-12.778273,13.80245,9.2592945,9,image_2471.png
-11.473606,-20.544847,5.6767106,2,image_2472.png
22.974302,-19.56964,10.186054,0,image_2473.png
21.596197,2.175779,4.958178,6,image_2474.png
-2.8780637,-2.9844565,4.6681714,8,image_2475.png
-0.8441805,-2.2449965,-8.588288,8,image_2476.png
-18.26887,13.48589,7.9850607,7,image_2477.png
13.179415,-3.173033,-11.399612,5,image_2478.png
24.415699,4.8851223,9.326478,6,image_2479.png
16.91078,6.17943,0.11350666,6,image_2480.png
-4.0679584,-20.944283,-7.519592,3,image_2481.png
0.6785771,-2.9986067,-9.818628,8,image_2482.png
19.85835,-15.467159,6.017376,0,image_2483.png
-0.8010983,15.553254,16.60411,4,image_2484.png
-1.7679881,17.523415,11.699911,4,image_2485.png
20.38027,-0.018326402,2.964033,6,image_2486.png
27.472824,5.517816,5.3859906,6,image_2487.png
-9.142854,13.589264,-9.700425,7,image_2488.png
-4.734962,-21.290888,-8.99792,3,image_2489.png
1.1257079,9.325799,-0.5593923,4,image_2490.png
-18.080788,10.519649,7.9979134,7,image_2491.png
-10.666202,11.267577,-8.900965,7,image_2492.png
13.528587,-18.863573,6.9193044,0,image_2493.png
19.90777,7.5090466,-9.353119,6,image_2494.png
-22.599176,-4.198484,6.6339684,1,image_2495.png
19.561422,6.676447,-9.10007,6,image_2496.png
-19.347763,-8.657627,6.2151766,1,image_2497.png
21.849058,8.162386,-3.9375236,6,image_2498.png
-0.9358293,-15.611057,16.404308,2,image_2499.png
19.155867,-14.748422,2.4714262,0,image_2500.png
-12.521419,13.698581,8.996462,9,image_2501.png
-12.219433,9.911779,-10.168428,7,image_2502.png
-4.838031,-21.238087,-8.841805,3,image_2503.png
22.07457,3.5209985,4.843163,6,image_2504.png
-21.630428,-4.892502,9.54052,1,image_2505.png
3.3504174,-9.392721,-17.549519,3,image_2506.png
-5.2601104,-7.1138706,1.7833139,8,image_2507.png
-13.310912,-14.273829,12.396189,2,image_2508.png
-12.952235,14.708437,10.170174,9,image_2509.png
-7.8582826,-16.239668,17.919247,2,image_2510.png
-5.9515867,-5.8683352,5.8964787,8,image_2511.png
-11.716719,9.183788,-4.989442,7,image_2512.png
-1.9829733,-15.225692,20.134516,2,image_2513.png
-4.469862,14.758049,0.26740837,9,image_2514.png
4.332197,-2.3554833,10.027669,5,image_2515.png
23.842194,2.7506328,8.045491,6,image_2516.png
-2.0763803,-15.521446,20.490273,2,image_2517.png
-4.050221,-17.823294,12.72496,2,image_2518.png
25.948067,11.275933,2.3398495,6,image_2519.png
8.264988,20.705635,-6.4220734,4,image_2520.png
-13.741861,14.902901,10.400115,9,image_2521.png
-15.016305,8.852235,-10.477169,7,image_2522.png
28.268139,5.0328183,2.9831553,6,image_2523.png
2.0041995,-12.9066,-14.8709955,3,image_2524.png
21.681461,-14.495229,10.776028,0,image_2525.png
13.804905,-16.027733,-2.5185065,0,image_2526.png
9.280313,-5.663182,-0.085027054,5,image_2527.png
18.205751,-15.903043,12.933497,0,image_2528.png
-4.3184004,-21.095951,-8.03563,3,image_2529.png
-18.708931,-1.5788515,-1.7371048,1,image_2530.png
-4.542318,-21.310032,-8.300719,3,image_2531.png
24.497026,-17.524914,3.6122253,0,image_2532.png
27.780094,7.627099,1.6467028,6,image_2533.png
-13.507447,-20.398294,9.833108,2,image_2534.png
-2.7041085,-24.137888,-6.46122,3,image_2535.png
-0.61367935,-13.183234,-11.238335,3,image_2536.png
3.5223498,-0.2619424,11.337802,5,image_2537.png
10.698694,-14.275844,4.600179,0,image_2538.png
18.460346,-14.587751,10.423887,0,image_2539.png
-20.629364,18.19814,-7.1072516,7,image_2540.png
2.8212445,-20.456324,-6.8036604,3,image_2541.png
-0.6875792,14.68364,-0.6508183,4,image_2542.png
-20.005465,12.2915945,8.082793,7,image_2543.png
6.967904,-2.9164374,-1.1049782,5,image_2544.png
27.841095,5.310703,2.2276,6,image_2545.png
-7.981632,11.884181,-2.6872962,4,image_2546.png
-22.839201,-4.3599095,12.500748,1,image_2547.png
10.166173,24.55045,-4.459601,4,image_2548.png
3.6012616,-3.6740017,13.909012,5,image_2549.png
-9.883229,-18.029922,5.774755,2,image_2550.png
1.9239521,0.9567325,12.63905,5,image_2551.png
-21.558979,-2.1233892,-0.4634328,1,image_2552.png
-14.558538,14.019047,11.261682,9,image_2553.png
13.224987,-6.5968246,-7.1465635,5,image_2554.png
-2.7634935,-3.935827,9.652356,8,image_2555.png
15.399005,5.411107,5.471849,6,image_2556.png
20.989382,-17.020842,12.848409,0,image_2557.png
-16.906265,16.387917,-11.008104,7,image_2558.png
-13.696065,11.781777,11.986986,9,image_2559.png
4.3396773,17.541744,6.428399,4,image_2560.png
12.671886,-18.535593,6.7673774,0,image_2561.png
-2.5305412,18.800129,-8.165401,9,image_2562.png
-24.694874,-0.46627724,2.4986823,1,image_2563.png
-4.9335766,-13.937616,-10.29739,3,image_2564.png
-3.6656454,-16.146559,15.163236,2,image_2565.png
3.3744228,4.343165,2.0662684,5,image_2566.png
5.907747,-13.032061,-18.29816,3,image_2567.png
2.9578357,-16.078821,-15.098138,3,image_2568.png
0.9600377,18.762173,2.4135287,4,image_2569.png
27.206854,9.315211,-3.718889,6,image_2570.png
11.229082,-3.3418856,-11.218444,5,image_2571.png
